DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Diabetic kidney disease in type 2 diabetes	3,345 European ancestry cases, 2,372 European ancestry controls	4,579 European ancestry cases, 7,777 European ancestry controls, 7,272 Asian cases, 8,775 Asian controls, 465 Chinese ancestry cases, 154 Chinese ancestry controls, 156 Indian ancestry cases, 66 Indian ancestry controls, 202 Malay ancestry cases, 21 Malay ancestry controls				NR							chr15:30372504:D-?	chr15:30372504:D	0			1		2E-6	5.698970004336019	(EA)	1.79	[1.22-2.63]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005895	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Diabetic kidney disease in type 2 diabetes	3,345 European ancestry cases, 2,372 European ancestry controls	4,579 European ancestry cases, 7,777 European ancestry controls, 7,272 Asian cases, 8,775 Asian controls, 465 Chinese ancestry cases, 154 Chinese ancestry controls, 156 Indian ancestry cases, 66 Indian ancestry controls, 202 Malay ancestry cases, 21 Malay ancestry controls				NR							chr17:39098885:D-?	chr17:39098885:D	0			1		4E-6	5.3979400086720375	(EA)	1.61	[1.43-1.82]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005895	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Diabetic kidney disease in type 2 diabetes	3,345 European ancestry cases, 2,372 European ancestry controls	4,579 European ancestry cases, 7,777 European ancestry controls, 7,272 Asian cases, 8,775 Asian controls, 465 Chinese ancestry cases, 154 Chinese ancestry controls, 156 Indian ancestry cases, 66 Indian ancestry controls, 202 Malay ancestry cases, 21 Malay ancestry controls	20q11.23	20	36992576	NR	SAMHD1 - RBL1	25939	5933		40733	3773	rs139484064-?	rs139484064	0	139484064	intergenic_variant	1		2E-6	5.698970004336019	(EA)	1.73	[1.53-1.96]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005895	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Early diabetic kidney disease in type 2 diabetes	1,989 European ancestry cases, 2,238 European ancestry controls	832 European ancestry cases, 2,653 European ancestry controls, 1,518 Asian cases, 3,990 Asian controls, 286 Chinese ancestry cases, 154 Chinese ancestry controls, 114 Indian ancestry cases, 66 Indian ancestry controls, 116 Malay ancestry cases, 21 Malay ancestry controls	6q15	6	89238513	GABRR1	GABRR1 - GABRR2	2569	2570		7225	15951	rs9942471-A	rs9942471	0	9942471	intergenic_variant	1	0.64	5E-8	7.301029995663981	(EA)	1.25	[1.16-1.34]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005889	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Late diabetic kidney disease in type 2 diabetes	1,339 European ancestry cases, 2,372 European ancestry controls	2,891 European ancestry cases, 6,962 European ancestry controls, 3,755 Asian cases, 10,160 Asian controls, 178 Chinese ancestry cases, 154 Chinese ancestry controls, 39 Indian ancestry cases, 64 Indian ancestry controls	3p24.3	3	17161837	NR	TBC1D5			9779			rs74796791-?	rs74796791	0	74796791	intron_variant	0		5E-6	5.301029995663981	(EA)	2.04	[1.13-3.70]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005887	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Late diabetic kidney disease in type 2 diabetes	1,339 European ancestry cases, 2,372 European ancestry controls	2,891 European ancestry cases, 6,962 European ancestry controls, 3,755 Asian cases, 10,160 Asian controls, 178 Chinese ancestry cases, 154 Chinese ancestry controls, 39 Indian ancestry cases, 64 Indian ancestry controls	5q11.2	5	56329506	NR	LOC105378977			105378977			rs158342-?	rs158342	0	158342	regulatory_region_variant	0		7E-6	5.154901959985743	(EA)	1.25	[1.15-1.36]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005887	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Late diabetic kidney disease in type 2 diabetes	1,339 European ancestry cases, 2,372 European ancestry controls	2,891 European ancestry cases, 6,962 European ancestry controls, 3,755 Asian cases, 10,160 Asian controls, 178 Chinese ancestry cases, 154 Chinese ancestry controls, 39 Indian ancestry cases, 64 Indian ancestry controls				NR							chr11:81277664:D-?	chr11:81277664:D	0			1		3E-6	5.522878745280337	(EA)	1.28	[1.14-1.44]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005887	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Late diabetic kidney disease in type 2 diabetes	1,339 European ancestry cases, 2,372 European ancestry controls	2,891 European ancestry cases, 6,962 European ancestry controls, 3,755 Asian cases, 10,160 Asian controls, 178 Chinese ancestry cases, 154 Chinese ancestry controls, 39 Indian ancestry cases, 64 Indian ancestry controls	5q11.2	5	56329506	NR	LOC105378977			105378977			rs158342-?	rs158342	0	158342	regulatory_region_variant	0		4E-6	5.3979400086720375		1.24	[1.15-1.34]	Affymetrix, Illumina [up to 9343778] (imputed)	N	diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005887	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	End-stage renal disease in type 2 diabetes	371 European ancestry cases, 2,076 European ancestry controls	1,089 European ancestry cases, 5,311 European ancestry controls, 877 Asian cases, 4,861 Asian controls, 20 Chinese ancestry cases, 149 Chinese ancestry controls	13q21.2	13	59495931	NR	LOC107984625			107984625			rs73206603-?	rs73206603	0	73206603	intergenic_variant	0		1E-7	7.0	(EA)	1.83	[1.17-2.87]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005885	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	End-stage renal disease in type 2 diabetes	371 European ancestry cases, 2,076 European ancestry controls	1,089 European ancestry cases, 5,311 European ancestry controls, 877 Asian cases, 4,861 Asian controls, 20 Chinese ancestry cases, 149 Chinese ancestry controls	15q24.1	15	73811619	NR	LOC105370892 - LOC102723657	105370892	102723657		1320	54568	rs117897666-?	rs117897666	0	117897666	intergenic_variant	1		3E-7	6.522878745280337	(EA)	3.02	[0.95-9.59]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005885	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease in type 2 diabetes	3,094 European ancestry cases, 2,906 European ancestry controls	5,406 European ancestry cases, 8,744 European ancestry controls, 2,964 Asian cases, 3,323 Asian controls, 207 Chinese ancestry cases, 273 Chinese ancestry controls, 58 Indian ancestry cases, 107 Indian ancestry controls, 103 Malay ancestry cases, 56 Malay ancestry controls controls	1p36.31	1	5975370	NR	NPHP4			261734			rs75886247-?	rs75886247	0	75886247	intron_variant	0		5E-6	5.301029995663981	(EA)	1.45	[1.29-1.63]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005882	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease in type 2 diabetes	3,094 European ancestry cases, 2,906 European ancestry controls	5,406 European ancestry cases, 8,744 European ancestry controls, 2,964 Asian cases, 3,323 Asian controls, 207 Chinese ancestry cases, 273 Chinese ancestry controls, 58 Indian ancestry cases, 107 Indian ancestry controls, 103 Malay ancestry cases, 56 Malay ancestry controls controls	7q22.3	7	105705501	NR	ATXN7L1			222255			rs17151401-?	rs17151401	0	17151401	intron_variant	0		3E-6	5.522878745280337	(EA)	1.31	[1.12-1.53]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005882	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease in type 2 diabetes	3,094 European ancestry cases, 2,906 European ancestry controls	5,406 European ancestry cases, 8,744 European ancestry controls, 2,964 Asian cases, 3,323 Asian controls, 207 Chinese ancestry cases, 273 Chinese ancestry controls, 58 Indian ancestry cases, 107 Indian ancestry controls, 103 Malay ancestry cases, 56 Malay ancestry controls controls	10q26.13	10	124549008	NR	LHPP			64077			rs12251637-?	rs12251637	0	12251637	intron_variant	0		8E-6	5.096910013008056	(EA)	1.5	[1.16-1.94]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005882	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease and diabetic kidney disease in type 2 diabetes	408 European ancestry cases, 1,890 European ancestry controls	1,408 European ancestry cases, 3,840 European ancestry controls, 268 Asian cases, 632 Asian controls, 75 Chinese ancestry cases, 119 Chinese ancestry controls	1p32.3	1	55006692	NR	BSND			7809			rs4927186-?	rs4927186	0	4927186	intron_variant	0		8E-6	5.096910013008056	(EA)	1.43	[1.30-1.57]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005883	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease and diabetic kidney disease in type 2 diabetes	408 European ancestry cases, 1,890 European ancestry controls	1,408 European ancestry cases, 3,840 European ancestry controls, 268 Asian cases, 632 Asian controls, 75 Chinese ancestry cases, 119 Chinese ancestry controls	4q28.3	4	137078372	NR	LOC105377441			105377441			rs12647735-?	rs12647735	0	12647735	intron_variant	0		2E-6	5.698970004336019	(EA)	1.45	[1.33-1.59]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005883	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease and diabetic kidney disease in type 2 diabetes	408 European ancestry cases, 1,890 European ancestry controls	1,408 European ancestry cases, 3,840 European ancestry controls, 268 Asian cases, 632 Asian controls, 75 Chinese ancestry cases, 119 Chinese ancestry controls	8q24.11	8	116961613	NR	SLC30A8			169026			rs6997279-?	rs6997279	0	6997279	intron_variant	0		1E-7	7.0		1.48	[1.19-1.84]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005883	Genome-wide genotyping array
2018-07-13	29703844	van Zuydam NR	2018-04-27	Diabetes	www.ncbi.nlm.nih.gov/pubmed/29703844	A Genome-Wide Association Study of Diabetic Kidney Disease in Subjects With Type 2 Diabetes.	Chronic kidney disease and diabetic kidney disease in type 2 diabetes	408 European ancestry cases, 1,890 European ancestry controls	1,408 European ancestry cases, 3,840 European ancestry controls, 268 Asian cases, 632 Asian controls, 75 Chinese ancestry cases, 119 Chinese ancestry controls				NR							chr19:48475266:I-?	chr19:48475266:I	0			1		7E-6	5.154901959985743		1.38	[1.23-1.53]	Affymetrix, Illumina [up to 9343778] (imputed)	N	chronic kidney disease, diabetic nephropathy, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0003884, http://www.ebi.ac.uk/efo/EFO_0000401, http://www.ebi.ac.uk/efo/EFO_0001360	GCST005883	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	2p16.1	2	60357684	BCL11A	RNA5SP94 - MIR4432HG	100873327	106660609		662815	1532	rs243021-A	rs243021	0	243021	intergenic_variant	1		3E-15	14.522878745280337		1.08	[1.06-1.10]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	5q13.3	5	77129124	ZBED3	ZBED3-AS1			728723			rs4457053-G	rs4457053	0	4457053	intron_variant	0		3E-12	11.522878745280337		1.08	[1.06-1.11]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	7q32.2	7	130782095	KLF14	LOC105375508			105375508			rs972283-G	rs972283	0	972283	intergenic_variant	0		2E-10	9.698970004336019		1.07	[1.05-1.10]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	8q22.1	8	94948283	TP53INP1	TP53INP1, NDUFAF6			94241, 137682			rs896854-T	rs896854	0	896854	intron_variant	0		1E-9	9.0		1.06	[1.04-1.09]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	9q21.31	9	79337213	CHCHD9	LOC101927450 - CHCHD2P9	101927450	645345		191547	54054	rs13292136-C	rs13292136	0	13292136	intergenic_variant	1		3E-8	7.522878745280337		1.11	[1.07-1.15]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	11p15.5	11	2670241	KCNQ1	KCNQ1OT1, KCNQ1			10984, 3784			rs231362-G	rs231362	0	231362	non_coding_transcript_exon_variant	0		3E-13	12.522878745280337		1.08	[1.06-1.10]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	11q13.4	11	72722053	CENTD2	ARAP1			116985			rs1552224-A	rs1552224	0	1552224	5_prime_UTR_variant	0		1E-22	22.0		1.14	[1.11-1.17]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	12q14.3	12	65781114	HMGA2	RPSAP52			204010			rs1531343-C	rs1531343	0	1531343	intron_variant	0		4E-9	8.397940008672037		1.1	[1.07-1.14]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	12q24.31	12	121022883	HNF1A	OASL			8638			rs7957197-T	rs7957197	0	7957197	intron_variant	0		2E-8	7.698970004336019		1.07	[1.05-1.10]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	15q25.1	15	80139880	ZFAND6	ZFAND6 - FAH	54469	2184		1487	13011	rs11634397-G	rs11634397	0	11634397	intergenic_variant	1		2E-9	8.698970004336019		1.06	[1.04-1.08]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	15q26.1	15	90978107	PRC1	PRC1, PRC1-AS1			9055, 100507118			rs8042680-A	rs8042680	0	8042680	intron_variant	0		2E-10	9.698970004336019		1.07	[1.05-1.09]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	Xq28	X	153634467	DUSP9	LOC105373384 - DUSP9	105373384	1852		26430	7976	rs5945326-A	rs5945326	0	5945326	intergenic_variant	1		3E-10	9.522878745280337		1.27	[1.18-1.37]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	2q36.3	2	226155937	IRS1	LOC646736			646736			rs7578326-A	rs7578326	0	7578326	intergenic_variant	0		5E-20	19.30102999566398		1.11	[1.08-1.13]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	11q14.3	11	92940662	MTNR1B	SNRPGP16 - MTNR1B	106480270	4544		2996	28961	rs1387153-T	rs1387153	0	1387153	intergenic_variant	1		8E-15	14.096910013008056		1.09	[1.06-1.11]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	3p25.2	3	12248301	PPARG	SYN2 - GSTM5P1	6854	100505557		56269	9075	rs13081389-A	rs13081389	0	13081389	intergenic_variant	1		2E-7	6.698970004336019		1.24	[1.15-1.35]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	3q27.2	3	185811292	IGF2BP2	IGF2BP2			10644			rs1470579-C	rs1470579	0	1470579	intron_variant	0		2E-9	8.698970004336019		1.14	[1.09-1.19]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	4p16.1	4	6301295	WFS1	WFS1			7466			rs1801214-T	rs1801214	0	1801214	missense_variant	0		3E-8	7.522878745280337		1.13	[1.08-1.18]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	6p22.3	6	20687890	CDKAL1	CDKAL1			54901			rs10440833-A	rs10440833	0	10440833	intron_variant	0		2E-22	21.69897000433602		1.25	[1.20-1.31]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
